soc_code,raw_aei_score,mean_importance,std_importance,high_importance_count,mean_level,weighted_exposure_index,aei_score,risk_band,aioe_title,aioe_target,occupation_title,description
27-2031,0.4624231210425665,0.4134134615384615,0.2233304225992756,10,0.4226282051282051,0.4624231210425665,0.0,Green,Dancers,-2.669758,Dancers,"Perform dances. May perform on stage, for broadcasting, or for video recording."
27-2032,0.4980647957396613,0.4462980769230769,0.2235878837525306,16,0.4390705128205128,0.4980647957396613,0.1767421702666209,Green,Choreographers,-1.575769,Choreographers,Create new dance routines. Rehearse performance of routines. May direct and stage presentations.
27-2041,0.5718329603953268,0.3892307692307692,0.2145255472134724,14,0.4025320512820513,0.5718329603953268,0.542548368449853,Yellow,Music Directors and Composers,0.8829641,Music Directors and Composers,"Conduct, direct, plan, and lead instrumental or vocal performances by musical artists or groups, such as orchestras, bands, choirs, and glee clubs; or create original works of music."
27-2042,0.553038902034678,0.3953846153846153,0.1827502210342971,8,0.3924679487179487,0.553038902034678,0.4493512139668353,Yellow,Musicians and Singers,-0.0040058,Musicians and Singers,"Play one or more musical instruments or sing. May perform on stage, for broadcasting, or for sound or video recording."
27-3011,0.611971664752749,0.3342788461538462,0.2545022711378599,8,0.3152884615384615,0.611971664752749,0.741590691239453,Red,Radio and Television Announcers,0.8493547,Broadcast Announcers and Radio Disc Jockeys,"Speak or read from scripted materials, such as news reports or commercial messages, on radio, television, or other communications media. May play and queue music, announce artist or title of performance, identify station, or interview guests."
27-3031,0.6465105267286776,0.2752403846153846,0.2906695531379539,12,0.2735897435897436,0.6465105267286776,0.9128641646675258,Red,Public Relations Specialists,1.284927,Public Relations Specialists,"Promote or create an intended public image for individuals, groups, or organizations. May write or select material for release to various communications media. May specialize in using social media."
27-3041,0.6286104643771869,0.3173557692307692,0.2942818666260068,11,0.3153205128205129,0.6286104643771869,0.824100213624334,Red,Editors,1.128221,Editors,"Plan, coordinate, revise, or edit written material. May review proposals and drafts for possible publication."
27-3042,0.6343916477223245,0.2639903846153846,0.2633174757644969,7,0.2580769230769231,0.6343916477223245,0.8527683079216017,Red,Technical Writers,1.184001,Technical Writers,"Write technical materials, such as equipment manuals, appendices, or operating and maintenance instructions. May assist in layout work."
27-3043,0.6220296346564801,0.2748798076923077,0.2695530788093785,30,0.2705288461538461,0.6220296346564801,0.7914667827634769,Red,Writers and Authors,0.9879274,Writers and Authors,"Originate and prepare written material, such as scripts, stories, advertisements, and other material."
27-3091,0.6129421761872107,0.3247115384615384,0.2618227275248792,9,0.3140064102564102,0.6129421761872107,0.7464033241657423,Red,Interpreters and Translators,1.111319,Interpreters and Translators,"Interpret oral or sign language, or translate written text from one language into another."
27-4011,0.5584961476195797,0.3920673076923077,0.2057766976662159,7,0.399775641025641,0.5584961476195797,0.4764129453964215,Yellow,Audio and Video Equipment Technicians,-0.0117747,Audio and Video Technicians,"Set up, maintain, and dismantle audio and video equipment, such as microphones, sound speakers, connecting wires and cables, sound and mixing boards, video cameras, video monitors and servers, and related electronic equipment for live or recorded events, such as concerts, meetings, conventions, presentations, podcasts, news conferences, and sporting events."
27-4012,0.5612316825668899,0.3926442307692308,0.1768816303139869,4,0.3973397435897435,0.5612316825668899,0.4899780875379386,Yellow,Broadcast Technicians,0.1222249,Broadcast Technicians,"Set up, operate, and maintain the electronic equipment used to acquire, edit, and transmit audio and video for radio or television programs. Control and adjust incoming and outgoing broadcast signals to regulate sound volume, signal strength, and signal clarity. Operate satellite, microwave, or other transmitter equipment to broadcast radio or television programs."
27-4014,0.5847458537429878,0.3808173076923077,0.2391389379740457,7,0.3665705128205128,0.5847458537429878,0.6065816332748933,Yellow,Sound Engineering Technicians,0.4715462,Sound Engineering Technicians,"Assemble and operate equipment to record, synchronize, mix, edit, or reproduce sound, including music, voices, or sound effects, for theater, video, film, television, podcasts, sporting events, and other productions."
27-4021,0.5493307961150876,0.3895192307692307,0.1986091580520439,7,0.399551282051282,0.5493307961150876,0.4309632259338171,Yellow,Photographers,-0.1680973,Photographers,"Photograph people, landscapes, merchandise, or other subjects. May use lighting equipment to enhance a subject's appearance. May use editing software to produce finished images and prints. Includes commercial and industrial photographers, scientific photographers, and photojournalists."
27-4031,0.5393971102754044,0.4179326923076923,0.1712108844363351,7,0.4257051282051282,0.5393971102754044,0.3817034420158767,Yellow,"Camera Operators, Television, Video, and Motion Picture",-0.4470009,"Camera Operators, Television, Video, and Film","Operate television, video, or film camera to record images or scenes for television, video, or film productions."
27-4032,0.6172757507912355,0.3209134615384615,0.263619242676538,9,0.3220833333333334,0.6172757507912355,0.7678929255112732,Red,Film and Video Editors,0.985707,Film and Video Editors,"Edit moving images on film, video, or other media. May work with a producer or director to organize images for final production. May edit or synchronize soundtracks with images."
29-1011,0.5491192046948079,0.4033173076923076,0.2304161416264518,11,0.4138461538461538,0.5491192046948079,0.4299139731378176,Yellow,Chiropractors,-0.1911757,Chiropractors,"Assess, treat, and care for patients by manipulation of spine and musculoskeletal system. May provide spinal adjustment or address sacral or pelvic misalignment."
29-1021,0.5562393808785251,0.4778846153846154,0.2532825597090931,18,0.4927564102564102,0.5562393808785251,0.4652219490420323,Yellow,"Dentists, General",-0.1813301,"Dentists, General","Examine, diagnose, and treat diseases, injuries, and malformations of teeth and gums. May treat diseases of nerve, pulp, and other dental tissues affecting oral hygiene and retention of teeth. May fit dental appliances or provide preventive care."
29-1022,0.555306204791528,0.4520192307692307,0.2563712833315067,16,0.4858333333333334,0.555306204791528,0.4605944569766772,Yellow,Oral and Maxillofacial Surgeons,-0.2389668,Oral and Maxillofacial Surgeons,"Perform surgery and related procedures on the hard and soft tissues of the oral and maxillofacial regions to treat diseases, injuries, or defects. May diagnose problems of the oral and maxillofacial regions. May perform surgery to improve function or appearance."
29-1023,0.5771369352083794,0.3935576923076923,0.2725871627795725,14,0.392275641025641,0.5771369352083794,0.5688500511700203,Yellow,Orthodontists,0.1616631,Orthodontists,"Examine, diagnose, and treat dental malocclusions and oral cavity anomalies. Design and fabricate appliances to realign teeth and jaws to produce and maintain normal function and to improve appearance."
29-1024,0.5547131716335666,0.415,0.223308456325923,12,0.4125961538461538,0.5547131716335666,0.457653686985678,Yellow,Prosthodontists,-0.1561403,Prosthodontists,"Diagnose, treat, rehabilitate, design, and fit prostheses that maintain oral function, health, and appearance for patients with clinical conditions associated with teeth, oral and maxillofacial tissues, or the jaw."
29-1031,0.6470374537998606,0.3058173076923077,0.2952859702125621,12,0.3092948717948717,0.6470374537998606,0.9154771236523264,Red,Dietitians and Nutritionists,1.342809,Dietitians and Nutritionists,"Plan and conduct food service or nutritional programs to assist in the promotion of health and control of disease. May supervise activities of a department providing quantity food services, counsel individuals, or conduct nutritional research."
29-1041,0.596239587503266,0.3917788461538461,0.277257815418082,14,0.4054807692307692,0.596239587503266,0.663577480594713,Red,Optometrists,0.5040194,Optometrists,"Diagnose, manage, and treat conditions and diseases of the human eye and visual system. Examine eyes and visual system, diagnose problems or impairments, prescribe corrective lenses, and provide treatment. May prescribe therapeutic drugs to treat specific eye conditions."
